347193.0	False	3	11	Grunwald	7
225000.0	True	2	2	Wilda	50
255000.0	True	3	0	Grunwald	53
419000.0	True	3	4	Dębiec	60
330000.0	True	3	3	Winiary	53
249441.0	False	2	2	Winogrady	51
304133.0	False	3	3	Winogrady	27
250100.0	False	2	1	Winogrady	41
238948.0	False	2	4	Winogrady	54
345800.0	False	3	1	Jeżyce	53
264256.0	False	2	2	Jeżyce	29
310000.0	True	2	2	Stare	74
295000.0	True	3	4	Grunwald	45
399000.0	True	4	3	Stare	40
489000.0	True	4	2	Centrum	120
384000.0	True	4	0	Grunwald	42
290000.0	True	3	2	Winogrady	60
270000.0	True	2	6	Piątkowo	46
345000.0	False	5	1	Komorniki	97
368000.0	True	2	1	Grunwald	33
339000.0	True	2	1	Grunwald	66
260000.0	True	2	5	Nowe	42
780000.0	True	5	0	Winogrady	54
398000.0	True	3	1	Jeżyce	72
720000.0	True	3	1	Grunwald	60
280000.0	True	2	4	Łazarz	20
495000.0	False	4	0	Nowe	7
384000.0	True	3	2	Piątkowo	69
219900.0	True	2	3	Wilda	45
249000.0	True	2	1	Wilda	65
325000.0	True	2	3	Stare	50
265000.0	True	2	11	Rataje	80
384000.0	True	3	2	Piątkowo	90
290000.0	True	3	2	Winogrady	47
209000.0	True	2	0	Dębiec	37
289000.0	True	3	0	Rataje	50
310000.0	True	3	4	Rataje	62
699000.0	True	2	1	Grunwald	68
195000.0	True	2	1	Grunwald	31
339000.0	True	3	1	Nowe	88
359000.0	True	3	4	Nowe	10
299000.0	True	2	0	Jeżyce	60
460000.0	True	4	2	Sołacz	68
355647.0	False	3	3	Dolna	89
363000.0	False	3	0	Junikowo	45
343400.0	True	2	1	Wilda	68
259000.0	True	2	2	Nowe	40
525000.0	True	4	3	Nowe	88
289000.0	True	2	7	Winiary	49
445000.0	False	5	0	Plewiska	104
305000.0	True	3	4	Rataje	63
309000.0	True	3	9	Rataje	64
355000.0	False	3	0	Junikowo	64
429000.0	True	3	0	Jeżyce	30
487000.0	True	3	0	Stare	83
350000.0	True	4	1	Stare	50
270000.0	True	2	2	Sołacz	49
439000.0	True	2	3	Jeżyce	60
350000.0	False	4	0	Plewiska	80
479000.0	True	3	3	Grunwald	23
695000.0	True	3	2	Jeżyce	71
249000.0	True	2	1	Grunwald	56
295000.0	True	2	0	Winogrady	36
240000.0	True	2	5	Rataje	43
847000.0	True	4	2	Piątkowo	113
298000.0	True	3	1	Rataje	30
406550.0	True	3	1	Jeżyce	23
349000.0	True	2	4	Jeżyce	89
299000.0	True	2	2	Grunwald	35
529900.0	True	4	1	Podolany	103
779000.0	True	3	2	Stary	113
297600.0	False	2	3	Winogrady	47
336474.0	False	3	4	Winogrady	27
285678.0	False	2	2	Winogrady	42
290970.0	False	2	0	Winogrady	60
295120.0	False	2	1	Winogrady	60
285200.0	False	2	1	Winogrady	46
291838.0	False	2	1	Starołęka	55
348750.0	False	2	3	Centrum	47
349668.0	False	2	1	Garbary	44
244071.0	False	2	2	Starołęka	52
311515.0	False	2	4	Grunwald	49
296810.0	False	2	2	Grunwald	30
321656.0	False	2	1	Winogrady	88
286445.0	False	2	2	Winogrady	49
299513.0	False	2	1	Starołęka	85
349785.0	False	3	1	Malta	52
442827.0	False	4	2	Starołęka	14
302176.0	False	2	2	Malta	45
285383.0	False	2	4	Winogrady	37
377200.0	False	3	3	Grunwald	66
327584.0	False	3	3	Grunwald	21
308039.0	False	2	0	Winogrady	21
377917.0	False	3	2	Grunwald	44
277039.0	False	2	1	Malta	66
285678.0	False	2	2	Winogrady	42
186600.0	False	2	2	Starołęka	62
156085.0	False	2	2	Głuszyna	54
225316.0	False	2	0	Starołęka	33
303287.0	False	2	3	Grunwald	13
280860.0	False	2	1	Winogrady	30
272800.0	False	2	5	Winogrady	44
357000.0	True	3	3	Rataje	90
210000.0	True	2	2	Grunwald	40
399000.0	True	3	5	Grunwald	81
363000.0	True	3	2	Grunwald	77
400000.0	True	3	3	Stare	70
420000.0	True	3	1	Podolany	85
375000.0	False	5	0	Plewiska	96
465000.0	False	5	0	Plewiska	117
259000.0	True	3	4	Piątkowo	60
229000.0	True	4	3	Wilda	54
330000.0	True	2	3	Wilda	53
389000.0	True	3	3	Stare	49
275000.0	True	2	9	Winogrady	10
289000.0	True	2	2	Naramowice	50
279000.0	True	3	4	Stare	50
139000.0	True	3	1	Nowe	56
275000.0	True	2	4	Jeżyce	90
229000.0	True	2	4	Grunwald	30
378000.0	True	2	4	Wilda	52
299000.0	True	2	2	Grunwald	35
299000.0	True	2	4	Centrum	50
695000.0	True	5	0	Jeżyce	150
323000.0	True	2	0	Jeżyce	54
235000.0	True	2	12	Stare	38
335000.0	True	3	1	Grunwald	70
416000.0	True	3	3	Nowe	64
275000.0	True	2	9	Stare	10
315000.0	True	3	4	Winogrady	54
275000.0	True	2	1	Sołacz	39
249000.0	True	2	4	Grunwald	43
268000.0	True	3	4	Jeżyce	43
179000.0	True	3	2	Wilda	35
429000.0	True	3	4	Świerczewo	60
399000.0	True	3	1	Bonin	67
290000.0	True	3	2	Stare	48
799000.0	True	4	2	Stare	114
375000.0	False	4	0	Plewiska	96
354000.0	True	3	1	Piątkowo	60
185000.0	True	2	8	Dębiec	50
385000.0	True	4	3	Stare	80
549000.0	True	4	5	Jeżyce	98
326000.0	True	2	1	Winogrady	39
263000.0	True	2	10	Śródka	48
643000.0	True	4	0	Naramowice	60
379000.0	True	3	1	Naramowice	20
219000.0	True	2	1	Łazarz	35
299000.0	True	2	0	Dębiec	52
365000.0	True	2	5	Wilda	30
410000.0	True	2	9	Rataje	50
385000.0	True	2	1	Nowe	48
310000.0	True	3	0	Grunwald	60
375000.0	True	3	4	Wilda	40
389000.0	True	3	0	Wilda	69
269965.0	False	3	0	Nowe	81
233000.0	True	2	3	Grunwald	70
240000.0	True	2	3	Grunwald	80
319000.0	True	3	4	Rataje	63
315000.0	True	2	4	Jeżyce	25
351648.0	True	3	4	Jeżyce	28
305000.0	True	2	4	Jeżyce	55
379000.0	True	3	0	Naramowice	64
379000.0	True	3	0	Piątkowo	64
250000.0	True	3	3	Rataje	53
214000.0	True	2	3	Wilda	43
390000.0	True	2	0	Nowe	61
185000.0	True	2	11	Wilda	38
435000.0	True	3	1	Junikowo	70
395000.0	True	2	0	Grunwald	52
390000.0	True	3	2	Podolany	68
275000.0	True	2	5	Naramowice	45
369000.0	True	3	0	Piątkowo	64
295000.0	True	2	0	Stare	44
275000.0	True	2	13	Rataje	80
245000.0	True	2	12	Rataje	50
429000.0	True	4	1	Rataje	70
339000.0	True	3	1	Rataje	67
290000.0	True	3	3	Rataje	50
235000.0	True	2	0	Wilda	55
449000.0	True	4	2	Grunwald	90
695000.0	True	3	2	Jeżyce	25
555000.0	True	4	0	Stare	20
182000.0	True	2	2	Stare	70
380000.0	True	4	6	Stare	90
450000.0	True	6	4	Wilda	90
283500.0	True	2	0	Stare	50
350550.0	True	3	4	Stare	50
395000.0	True	3	0	Grunwald	70
425000.0	True	4	6	Rataje	85
590000.0	True	4	3	Rataje	90
349000.0	True	4	0	Rataje	84
695000.0	True	3	2	Jeżyce	25
329000.0	True	3	3	Piątkowo	60
265000.0	True	3	10	Śródka	49
229000.0	True	2	1	Stare	37
399000.0	True	3	5	Łazarz	68
249000.0	True	2	1	Nowe	49
305000.0	True	2	1	Winiary	48
326000.0	True	2	1	Sołacz	39
415000.0	True	4	7	Piątkowo	63
295000.0	True	2	2	Grunwald	50
519000.0	True	4	3	Wilda	104
105000.0	True	2	3	Nowe	50
375000.0	True	3	0	Naramowice	68
330000.0	True	3	4	Rataje	59
487000.0	True	3	0	Naramowice	83
899000.0	True	4	0	Stare	100
218000.0	True	2	7	Winogrady	38
395000.0	True	3	1	Grunwald	100
345000.0	True	3	1	Winogrady	17
489000.0	True	2	5	Centrum	53
978000.0	True	4	5	Centrum	106
339000.0	True	3	1	Żegrze	88
350000.0	True	3	0	Winogrady	10
259000.0	True	2	3	Żegrze	49
265000.0	True	2	0	Dębiec	50
569000.0	True	4	0	Wilda	50
275000.0	True	2	1	Sołacz	50
382280.0	True	3	3	Centrum	80
259000.0	True	2	3	Łazarz	47
425000.0	True	4	6	Rataje	85
429000.0	True	3	4	Rataje	79
382280.0	True	3	3	Stare	30
325000.0	True	2	3	Stare	56
289000.0	True	2	2	Jeżyce	42
779000.0	True	3	2	Centrum	114
445000.0	True	2	3	Jeżyce	60
390000.0	True	3	3	Wilda	50
339000.0	True	3	10	Rataje	10
235000.0	True	2	0	Śródka	47
655000.0	True	3	4	Stare	60
655000.0	True	2	2	Jeżyce	10
283340.0	True	2	0	Stare	70
640000.0	True	3	2	Stare	47
370000.0	True	3	4	Stare	84
425000.0	True	2	9	Nowe	50
282880.0	True	2	3	Stare	20
561000.0	True	2	4	Stare	50
360000.0	True	4	0	Grunwald	66
429000.0	True	3	4	Wilda	47
359400.0	True	3	1	Stare	72
1115000.0	True	2	2	Grunwald	7
497400.0	True	3	0	Wilda	48
604395.0	True	5	1	Wilda	31
1199000.0	True	8	3	Stare	282
405000.0	True	3	1	Stare	80
330615.0	True	2	2	Stare	79
255000.0	True	2	3	Wilda	52
300000.0	True	2	1	Stare	23
850000.0	True	2	7	Stare	69
480000.0	True	3	0	Stare	30
350000.0	True	2	0	Stare	50
1140000.0	True	6	0	Stare	40
290970.0	True	2	0	Stare	60
800000.0	True	4	3	Stare	103
345000.0	True	2	3	Jeżyce	50
514000.0	True	4	1	Jeżyce	120
451000.0	True	3	2	Wilda	30
659500.0	True	4	0	Grunwald	44
558000.0	True	5	1	Wilda	2
649000.0	True	4	0	Winogrady	80
319000.0	True	2	4	Grunwald	54
290000.0	True	2	4	Wilda	35
325000.0	True	3	14	Rataje	80
249000.0	True	2	5	Centrum	36
224000.0	True	2	0	Łazarz	39
295000.0	True	3	0	Grunwald	53
379000.0	True	3	0	Rataje	30
305000.0	True	2	1	Winogrady	48
269000.0	True	2	1	Centrum	30
240000.0	True	2	16	Rataje	36
269000.0	True	2	2	Dolna	38
448995.0	True	2	3	Jeżyce	66
350000.0	True	2	3	Jeżyce	70
469000.0	False	4	0	Plewiska	30
369000.0	True	2	2	Jeżyce	90
350000.0	True	2	0	Naramowice	60
330000.0	True	3	4	Rataje	59
315000.0	True	2	1	Grunwald	60
349000.0	True	2	3	Piątkowo	60
309000.0	True	2	0	Grunwald	55
375000.0	True	3	1	Nowe	62
280000.0	True	3	9	Jeżyce	49
570000.0	True	3	5	Grunwald	60
439000.0	True	4	2	Łazarz	40
449000.0	True	4	1	Górczyn	90
550000.0	True	4	2	Grunwald	107
249000.0	True	2	5	Garbary	20
519000.0	True	3	0	Nowe	99
548000.0	True	3	1	Grunwald	84
299000.0	True	3	2	Grunwald	48
720000.0	True	4	7	Grunwald	91
368000.0	True	2	2	Wilda	67
325000.0	True	3	0	Grunwald	64
499000.0	True	4	1	Naramowice	96
269000.0	True	3	4	Rataje	48
229000.0	True	2	1	Stare	40
319000.0	True	2	2	Jeżyce	56
200000.0	True	2	2	Dębiec	40
240000.0	True	3	4	Dębiec	44
235000.0	True	2	0	Nowe	47
240000.0	True	3	4	Dębiec	44
240000.0	True	3	4	Dębiec	44
235000.0	True	2	0	Nowe	47
745000.0	True	6	2	Grunwald	149
399900.0	True	4	2	Nowe	66
480000.0	True	3	1	Grunwald	40
268000.0	True	3	4	Jeżyce	50
308000.0	True	3	0	Piątkowo	63
270000.0	True	3	4	Rataje	48
250000.0	True	2	6	Sołacz	71
349000.0	True	3	3	Rataje	63
229000.0	True	2	12	Winogrady	10
299000.0	True	3	2	Dębiec	70
329000.0	True	3	3	Piątkowo	60
289000.0	True	4	4	Winogrady	48
590000.0	True	7	1	Smochowice	150
479000.0	True	5	2	Centrum	142
318400.0	True	3	1	Jeżyce	48
500203.0	True	4	10	Grunwald	84
339957.0	True	4	1	Stare	58
329538.0	True	3	4	Jeżyce	50
244969.0	True	2	0	Stare	42
296277.0	True	3	0	Stare	49
389610.0	True	4	4	Jeżyce	60
337303.0	True	4	2	Stare	57
245876.0	True	2	1	Jeżyce	38
342900.0	True	3	3	Stare	57
324608.0	True	3	2	Jeżyce	51
277823.0	True	2	4	Jeżyce	50
368569.0	True	3	4	Jeżyce	68
295362.0	True	3	5	Stare	48
286858.0	True	2	7	Winogrady	49
292101.0	True	2	1	Grunwald	51
279554.0	True	2	4	Jeżyce	43
266320.0	True	2	4	Jeżyce	41
327584.0	True	3	6	Grunwald	56
339201.0	True	3	3	Jeżyce	53
530000.0	True	2	5	Piątkowo	10
269000.0	True	2	0	Grunwald	46
237000.0	True	2	2	Dębiec	44
275000.0	True	2	13	Rataje	49
384000.0	True	3	2	Piątkowo	70
339000.0	True	3	0	Rataje	47
348000.0	True	3	9	Rataje	65
460000.0	True	3	0	Rataje	73
330000.0	True	3	4	Rataje	59
350000.0	True	3	1	Rataje	63
85000.0	True	3	4	Stare	70
690000.0	True	4	1	Grunwald	60
380000.0	True	3	4	Naramowice	52
309978.0	False	2	2	Centrum	16
1.0	False	5	0	4	126
355000.0	True	2	0	Podolany	93
225000.0	True	2	0	Grunwald	17
259500.0	True	2	0	Grunwald	55
289000.0	True	2	6	Winogrady	48
230000.0	True	2	3	Nowe	47
1000000.0	False	5	0	4	126
339000.0	True	3	3	Nowe	90
949000.0	True	3	4	Śródka	98
520000.0	True	4	1	Wilda	129
305000.0	True	2	1	Winiary	48
318000.0	True	2	4	Piątkowo	20
385000.0	True	2	0	Nowe	48
860000.0	True	4	0	Centrum	103
269000.0	True	2	3	Centrum	37
445000.0	False	5	0	Luboń	104
299000.0	True	3	10	Grunwald	10
325000.0	True	3	7	Rataje	90
305000.0	True	2	1	Winiary	49
333000.0	True	3	4	Wilda	8
275000.0	True	2	4	Rataje	63
375570.0	False	2	4	Centrum	5
542141.0	False	3	4	Centrum	53
365546.0	False	2	4	Centrum	82
698508.0	False	4	4	Centrum	59
394787.0	False	2	4	Centrum	71
597184.0	False	3	4	Centrum	61
354177.0	False	2	3	Centrum	25
353537.0	False	2	3	Centrum	17
509468.0	False	3	3	Centrum	53
652026.0	False	4	3	Centrum	89
353457.0	False	2	3	Centrum	16
356818.0	False	2	3	Centrum	58
558745.0	False	3	3	Centrum	62
349668.0	False	2	2	Centrum	15
481903.0	False	3	2	Centrum	53
389528.0	False	2	2	Centrum	87
374216.0	False	2	2	Centrum	71
534523.0	False	3	2	Centrum	62
377418.0	False	2	1	Centrum	87
372651.0	False	2	1	Centrum	5
505032.0	False	3	1	Centrum	62
469000.0	True	2	1	Winogrady	30
339000.0	True	3	1	Rataje	88
349000.0	True	3	1	Śródka	63
466395.0	False	4	1	Dolna	65
468406.0	False	4	2	Dolna	64
275000.0	True	2	0	Łazarz	52
395000.0	True	2	1	Naramowice	30
339000.0	True	3	9	Nowe	65
177000.0	True	2	2	Dębiec	33
525000.0	True	4	3	Jeżyce	70
309000.0	True	2	0	Jeżyce	28
339000.0	True	2	2	Naramowice	49
325000.0	True	2	3	Stare	60
380000.0	True	4	4	Winogrady	80
368110.44	True	3	2	Nowe	31
324800.0	True	2	1	Nowe	56
270000.0	True	2	2	Łazarz	100
169000.0	True	2	1	Łazarz	44
460000.0	True	3	4	Wilda	69
199650.0	True	2	5	Nowe	93
557338.0	True	3	3	Centrum	7
290970.0	True	2	4	Górczyn	70
412438.0	True	3	2	Winogrady	11
360343.59	True	2	0	Centrum	60
327127.5	True	2	0	Centrum	50
194500.0	True	2	3	Nowe	90
495000.0	True	4	0	Jeżyce	10
293436.0	False	2	11	Grunwald	16
333232.0	False	3	7	Grunwald	21
333232.0	False	3	7	Grunwald	21
296810.0	False	2	2	Grunwald	30
296810.0	False	2	2	Grunwald	30
771672.0	False	4	7	Grunwald	68
339000.0	True	3	7	Jeżyce	50
319000.0	True	2	4	Grunwald	20
290000.0	True	2	4	Grunwald	36
295000.0	True	2	3	Stare	30
380931.0	False	3	3	Starołęka	82
300680.0	False	2	2	Starołęka	54
300680.0	False	2	2	Starołęka	54
349668.0	False	2	2	Stare	15
384000.0	True	3	2	Piątkowo	90
339000.0	True	3	1	Rataje	88
285678.0	False	2	1	Winogrady	42
211190.0	False	2	0	Podolany	78
247705.0	False	2	1	Piątkowo	74
211190.0	False	2	0	Piątkowo	78
247705.0	False	2	1	Podolany	74
449000.0	False	5	0	Szczepankowo	68
771672.0	False	4	4	Górczyn	66
442080.0	False	3	1	Starołęka	68
302887.0	False	2	4	Górczyn	25
294840.0	False	2	4	Winogrady	50
282994.0	False	2	0	Starołęka	59
442080.0	False	3	1	Starołęka	68
370597.0	False	2	4	Stare	4
302887.0	False	2	4	Górczyn	25
294840.0	False	2	4	Winogrady	50
225228.0	False	2	5	Rataje	91
282994.0	False	2	0	Starołęka	59
242731.0	False	2	0	Podolany	74
522235.0	False	3	2	Stare	62
370597.0	False	2	4	Stare	4
674695.0	False	3	4	Stare	59
349000.0	False	4	0	Szczepankowo	29
259015.0	False	2	0	Ogrody	53
411684.0	False	3	3	Winogrady	17
282944.0	False	2	0	Starołęka	59
424377.0	False	4	2	Starołęka	14
277823.0	False	2	2	Podolany	70
277823.0	False	2	2	Podolany	70
460499.0	False	3	1	Stare	51
460499.0	False	3	1	Stare	51
557338.0	False	3	3	Stare	4
481903.0	False	3	2	Centrum	53
361998.0	False	3	15	Grunwald	20
310584.0	False	2	1	Nowe	26
557338.0	False	3	3	Stare	4
557338.0	False	3	3	Stare	4
350506.0	False	3	11	Grunwald	20
368110.0	False	3	2	Nowe	31
557338.0	False	3	3	Stare	4
342021.0	False	2	4	Nowe	93
353379.0	False	3	12	Grunwald	20
429699.0	False	3	15	Grunwald	62
350506.0	False	3	11	Grunwald	20
341682.0	False	2	10	Grunwald	7
361998.0	False	3	15	Grunwald	20
341682.0	False	2	10	Grunwald	7
481903.0	False	3	2	Centrum	53
310584.0	False	2	1	Nowe	26
368110.0	False	3	2	Nowe	31
162525.0	False	2	0	Głuszyna	55
311488.0	False	3	2	Jeżyce	24
336804.0	False	2	3	Jeżyce	4
382074.0	False	3	2	Jeżyce	89
195000.0	True	2	1	Łazarz	31
385000.0	True	3	0	Grunwald	66
495000.0	True	4	0	Jeżyce	86
399000.0	True	2	1	Jeżyce	28
369000.0	True	2	5	Winogrady	62
172000.0	True	2	0	Starołęka	32
599000.0	True	3	3	Grunwald	60
620000.0	True	3	2	Naramowice	98
495000.0	True	5	1	Naramowice	98
460000.0	True	3	4	Wilda	69
270000.0	True	2	0	Nowe	41
263581.0	True	2	5	Stare	43
279554.0	True	2	4	Jeżyce	43
295000.0	True	2	1	Jeżyce	30
779000.0	True	3	2	Stare	113
305000.0	True	2	1	Sołacz	48
385000.0	True	3	5	Centrum	50
1040000.0	True	2	10	Centrum	79
570000.0	True	4	0	Centrum	137
468000.0	True	2	3	Grunwald	60
1200000.0	True	4	2	Jeżyce	188
233000.0	True	2	3	Grunwald	38
315000.0	True	2	7	Rataje	47
359000.0	True	3	2	Podolany	56
269000.0	True	2	1	Centrum	34
240000.0	True	2	3	Grunwald	38
442150.0	True	2	3	Stare	75
328000.0	True	3	0	Winogrady	48
399700.0	True	3	1	Puszczykowo	74
499000.0	True	3	3	Centrum	109
529000.0	True	4	0	Piątkowo	115
565000.0	True	3	1	Stary	95
499000.0	True	3	1	Suchy	95
517000.0	True	4	1	Centrum	138
539000.0	True	4	2	Jeżyce	110
330000.0	True	2	4	Wilda	50
349000.0	True	3	3	Piątkowo	60
359000.0	True	3	2	Podolany	10
339000.0	True	4	5	Grunwald	74
219000.0	True	2	2	Grunwald	38
279000.0	True	2	2	Wilda	30
489000.0	True	2	8	Centrum	4
409000.0	True	3	1	Nowe	90
245000.0	True	2	0	Piątkowo	40
315000.0	True	2	7	Rataje	47
395000.0	True	4	0	Grunwald	60
239000.0	True	2	0	Rataje	48
280250.0	True	2	0	Górczyn	50
316355.0	True	2	4	Centrum	67
276610.0	True	2	4	Centrum	80
442002.0	True	2	3	Centrum	73
316498.0	True	2	2	Centrum	77
300160.0	True	2	3	Winogrady	90
347090.0	True	3	1	Winogrady	90
286091.0	True	2	3	Winogrady	49
442150.0	True	2	2	Centrum	75
270000.0	True	3	1	Starołęka	30
319900.0	True	2	1	Grunwald	52
695000.0	True	3	2	Jeżyce	71
250000.0	True	2	6	Grunwald	31
350000.0	True	3	7	Piątkowo	63
475000.0	True	3	1	Naramowice	68
535000.0	True	2	2	Stare	55
425000.0	True	3	1	Piątkowo	74
349000.0	True	3	3	Rataje	63
495000.0	True	3	1	Łazarz	64
495000.0	True	4	1	Naramowice	98
499000.0	True	5	0	Grunwald	130
659200.0	True	4	3	Łazarz	103
510000.0	True	5	1	Naramowice	98
360000.0	True	2	5	Grunwald	41
249000.0	True	2	5	Centrum	36
1950000.0	True	3	5	Centrum	143
313000.0	True	2	4	Piątkowo	49
250000.0	True	2	3	Wilda	39
430000.0	True	2	2	Wilda	46
239000.0	True	2	8	Winogrady	10
312259.0	True	2	6	Winogrady	51
329539.0	True	3	4	Jeżyce	50
242134.0	True	2	0	Jeżyce	38
246553.0	True	2	1	Stare	40
345241.0	True	4	3	Stare	58
242730.0	True	2	0	Jeżyce	50
295000.0	True	2	1	Nowe	40
555000.0	True	4	0	Stare	123
350000.0	True	3	0	Stare	72
310584.0	False	2	1	Nowe	26
162525.0	False	2	0	Głuszyna	55
289170.0	False	2	0	Winogrady	90
332940.0	False	2	2	Winogrady	70
334610.0	False	2	1	Winogrady	9
298980.0	False	2	5	Winogrady	30
318645.0	False	2	2	Winogrady	23
228144.0	False	3	2	Głuszyna	56
557338.0	False	3	3	Stare	4
557338.0	False	3	3	Stare	4
533745.0	False	5	2	Starołęka	4
321285.0	False	2	4	Winogrady	30
269000.0	True	2	3	Jeżyce	81
279000.0	True	2	5	Jeżyce	53
449000.0	False	5	0	Szczepankowo	68
460499.0	False	3	1	Stare	51
557338.0	False	3	3	Stare	4
455348.0	False	3	0	Stare	61
460499.0	False	3	1	Stare	51
368712.0	False	2	5	Stare	90
302887.0	False	2	4	Górczyn	25
282994.0	False	2	0	Starołęka	59
522235.0	False	3	2	Stare	62
370597.0	False	2	4	Stare	4
674695.0	False	3	4	Stare	59
442080.0	False	3	1	Starołęka	68
771672.0	False	4	4	Górczyn	66
302887.0	False	2	4	Górczyn	25
225228.0	False	2	5	Rataje	91
284618.0	False	2	3	Nowe	55
297420.0	False	2	3	Grunwald	24
370597.0	False	2	4	Stare	4
242731.0	False	2	0	Podolany	74
368568.0	False	3	4	Podolany	38
522235.0	False	3	2	Stare	62
442080.0	False	3	1	Starołęka	68
305676.0	False	2	5	Winogrady	52
460499.0	False	3	1	Stare	51
429699.0	False	3	15	Grunwald	62
341682.0	False	2	10	Grunwald	7
481903.0	False	3	2	Centrum	53
368110.0	False	3	2	Nowe	31
332940.0	False	2	2	Winogrady	70
162525.0	False	2	0	Głuszyna	55
318645.0	False	2	2	Winogrady	23
228144.0	False	3	2	Głuszyna	56
318645.0	False	2	2	Winogrady	23
325000.0	True	3	1	Nowe	90
319000.0	True	2	1	Jeżyce	67
339000.0	True	3	9	Rataje	65
310000.0	True	2	3	Nowe	38
756000.0	True	4	2	Grunwald	100
265000.0	True	2	10	Śródka	49
350000.0	True	2	0	Naramowice	49
244970.0	True	2	0	Stare	42
238948.0	True	2	4	Stare	39
377652.0	True	4	6	Jeżyce	57
324609.0	True	3	2	Jeżyce	51
339000.0	True	3	9	Nowe	65
435000.0	True	3	1	Grunwald	10
395000.0	True	4	0	Grunwald	60
310000.0	True	2	2	Jeżyce	55
235000.0	True	2	1	Starołęka	47
210000.0	True	2	2	Grunwald	40
299000.0	True	2	0	Dębiec	52
305000.0	True	3	10	Piątkowo	40
180000.0	True	2	6	Dębiec	50
245488.0	True	2	0	Jeżyce	37
242407.0	True	2	0	Jeżyce	36
347095.0	True	3	1	Winogrady	57
285383.0	True	2	4	Winogrady	48
289172.0	True	2	0	Stare	46
301620.0	True	2	5	Stare	46
247706.0	True	2	1	Jeżyce	50
278048.0	True	2	3	Jeżyce	50
333693.0	True	3	1	Jeżyce	68
235000.0	True	2	1	Głuszyna	47
369000.0	True	2	3	Wilda	46
350000.0	True	2	4	Jeżyce	56
319000.0	True	2	4	Grunwald	47
279000.0	True	2	1	Podolany	63
290000.0	True	3	2	Winogrady	48
235000.0	True	2	1	Nowe	47
446000.0	True	2	1	Rataje	52
225288.0	False	2	1	Rataje	91
287882.0	False	2	1	Starołęka	85
349000.0	False	4	0	Szczepankowo	29
285678.0	False	2	1	Winogrady	42
353275.0	False	2	4	Grunwald	49
297421.0	False	2	3	Grunwald	24
156085.0	False	2	4	Nowe	54
286445.0	True	2	2	Winogrady	55
285678.0	True	2	1	Winogrady	42
302985.59	True	2	4	Grunwald	18
302038.41	True	3	1	Grunwald	2
